"tanggal","TEST_NAME","jumlah"
"2021-11-20",Amphetamine,1
"2021-11-20",Anti HBs,1
"2021-11-20",Antigen SARS-CoV-2 ,81
"2021-11-20",Asam Urat,3
"2021-11-20",Bakteri,2
"2021-11-20",Basofil,4
"2021-11-20",Benzodiazepin,1
"2021-11-20",Berat Jenis,2
"2021-11-20",Bilirubin,2
"2021-11-20",Canabis / Mariyuana (THC),1
"2021-11-20",Cocaine,1
"2021-11-20",Darah Samar,2
"2021-11-20",Eosinofil,4
"2021-11-20",Epitel,2
"2021-11-20",Eritrosit,6
"2021-11-20",Esterase Lekosit,2
"2021-11-20",Gamma GT,1
"2021-11-20",Glukosa,2
"2021-11-20",Glukosa Darah 2 Jam PP,1
"2021-11-20",Glukosa Darah Puasa,2
"2021-11-20",Hasil,25
"2021-11-20",HbA1C,2
"2021-11-20",HBsAg,1
"2021-11-20",Hematokrit,4
"2021-11-20",Hemoglobin,4
"2021-11-20",Jamur,2
"2021-11-20",Kejernihan,2
"2021-11-20",Keton,2
"2021-11-20",Kolesterol HDL,3
"2021-11-20",Kolesterol LDL Direk,3
"2021-11-20",Kolesterol Total,3
"2021-11-20",Kreatinin,2
"2021-11-20",Kristal,2
"2021-11-20",Laju Endap Darah (LED),3
"2021-11-20",Lekosit,6
"2021-11-20",Limfosit,4
"2021-11-20",Limfosit Absolut,3
"2021-11-20",MCH,4
"2021-11-20",MCHC,4
"2021-11-20",MCV,4
"2021-11-20",Metamphetamine,1
"2021-11-20",Monosit,4
"2021-11-20",Morphine,1
"2021-11-20",Neutrofil,4
"2021-11-20",Neutrofil Absolut,3
"2021-11-20",Nitrit,2
"2021-11-20",NLR,4
"2021-11-20",pH,2
"2021-11-20",Protein,2
"2021-11-20",RDW,4
"2021-11-20",Rheumatoid Faktor (RF),1
"2021-11-20",SGOT,3
"2021-11-20",SGPT,3
"2021-11-20",Silinder,2
"2021-11-20",TPHA,1
"2021-11-20",Trigliserida,3
"2021-11-20",Trombosit,4
"2021-11-20",TSHs,1
"2021-11-20",Ureum,2
"2021-11-20",Urobilinogen,2
"2021-11-20",Warna,2
"2021-11-21",Antigen SARS Cov-19 Nasal,4
"2021-11-21",Antigen SARS-CoV-2 ,110
"2021-11-21",Asam Urat,1
"2021-11-21",Basofil,5
"2021-11-21",Eosinofil,5
"2021-11-21",Eritrosit,5
"2021-11-21",Hasil,33
"2021-11-21",Hematokrit,5
"2021-11-21",Hemoglobin,5
"2021-11-21",Kreatinin,1
"2021-11-21",Laju Endap Darah (LED),2
"2021-11-21",Lekosit,5
"2021-11-21",Limfosit,5
"2021-11-21",Limfosit Absolut,2
"2021-11-21",MCH,5
"2021-11-21",MCHC,5
"2021-11-21",MCV,5
"2021-11-21",Monosit,5
"2021-11-21",Neutrofil,5
"2021-11-21",Neutrofil Absolut,2
"2021-11-21",NLR,5
"2021-11-21",RDW,5
"2021-11-21",S. Parathyphi CH (Widal),2
"2021-11-21",S. Paratyphi AH (Widal),2
"2021-11-21",S. Paratyphi AO (Widal),2
"2021-11-21",S. Paratyphi BH (Widal),2
"2021-11-21",S. Paratyphi BO (Widal),2
"2021-11-21",S. Paratyphi CO (Widal),2
"2021-11-21",S. Typhi H (Widal),2
"2021-11-21",S. Typhi O (Widal),2
"2021-11-21",SARS-CoV2 Antibody (Kuantitatif),1
"2021-11-21",SGOT,1
"2021-11-21",SGPT,1
"2021-11-21",Trombosit,5
"2021-11-21",Ureum,1
"2021-11-22",Antigen SARS Cov-19 Nasal,8
"2021-11-22",Antigen SARS-CoV-2 ,99
"2021-11-22",Hasil,28
"2021-11-22",Kolesterol HDL,1
"2021-11-22",Kolesterol LDL Direk,1
"2021-11-22",Kolesterol Total,1
"2021-11-22",Trigliserida,1
"2021-11-23",Antigen SARS Cov-19 Nasal,2
"2021-11-23",Antigen SARS-CoV-2 ,90
"2021-11-23",Basofil,2
"2021-11-23",Eosinofil,2
"2021-11-23",Eritrosit,2
"2021-11-23",Hasil,19
"2021-11-23",Hematokrit,2
"2021-11-23",Hemoglobin,2
"2021-11-23",Laju Endap Darah (LED),1
"2021-11-23",Lekosit,2
"2021-11-23",Limfosit,2
"2021-11-23",Limfosit Absolut,1
"2021-11-23",MCH,2
"2021-11-23",MCHC,2
"2021-11-23",MCV,2
"2021-11-23",Monosit,2
"2021-11-23",Neutrofil,2
"2021-11-23",Neutrofil Absolut,1
"2021-11-23",NLR,2
"2021-11-23",RDW,2
"2021-11-23",Trombosit,2
"2021-11-24",Antigen SARS Cov-19 Nasal,1
"2021-11-24",Antigen SARS-CoV-2 ,113
"2021-11-24",Asam Urat,2
"2021-11-24",Bakteri,1
"2021-11-24",Basofil,1
"2021-11-24",Berat Jenis,1
"2021-11-24",Bilirubin,1
"2021-11-24",Darah Samar,1
"2021-11-24",Eosinofil,1
"2021-11-24",Epitel,1
"2021-11-24",Eritrosit,2
"2021-11-24",Esterase Lekosit,1
"2021-11-24",Glukosa,1
"2021-11-24",Glukosa Darah Puasa,1
"2021-11-24",Glukosa Darah Sewaktu,1
"2021-11-24",Hasil,24
"2021-11-24",Hematokrit,1
"2021-11-24",Hemoglobin,1
"2021-11-24",Jamur,1
"2021-11-24",Kejernihan,1
"2021-11-24",Keton,1
"2021-11-24",Kolesterol HDL,1
"2021-11-24",Kolesterol LDL Direk,1
"2021-11-24",Kolesterol Total,1
"2021-11-24",Kreatinin,1
"2021-11-24",Kristal,1
"2021-11-24",Laju Endap Darah (LED),1
"2021-11-24",Lekosit,2
"2021-11-24",Limfosit,1
"2021-11-24",Limfosit Absolut,1
"2021-11-24",MCH,1
"2021-11-24",MCHC,1
"2021-11-24",MCV,1
"2021-11-24",Monosit,1
"2021-11-24",Neutrofil,1
"2021-11-24",Neutrofil Absolut,1
"2021-11-24",Nitrit,1
"2021-11-24",NLR,1
"2021-11-24",pH,1
"2021-11-24",Protein,1
"2021-11-24",RDW,1
"2021-11-24",Silinder,1
"2021-11-24",Trigliserida,1
"2021-11-24",Trombosit,1
"2021-11-24",Urobilinogen,1
"2021-11-24",Warna,1
"2021-11-25",Antigen SARS Cov-19 Nasal,5
"2021-11-25",Antigen SARS-CoV-2 ,56
"2021-11-25",Asam Urat,1
"2021-11-25",Basofil,3
"2021-11-25",Eosinofil,3
"2021-11-25",Eritrosit,3
"2021-11-25",Hasil,18
"2021-11-25",Hematokrit,3
"2021-11-25",Hemoglobin,3
"2021-11-25",Kreatinin,1
"2021-11-25",Lekosit,3
"2021-11-25",Limfosit,3
"2021-11-25",MCH,3
"2021-11-25",MCHC,3
"2021-11-25",MCV,3
"2021-11-25",Monosit,3
"2021-11-25",Neutrofil,3
"2021-11-25",NLR,3
"2021-11-25",RDW,3
"2021-11-25",S. Parathyphi CH (Widal),1
"2021-11-25",S. Paratyphi AH (Widal),1
"2021-11-25",S. Paratyphi AO (Widal),1
"2021-11-25",S. Paratyphi BH (Widal),1
"2021-11-25",S. Paratyphi BO (Widal),1
"2021-11-25",S. Paratyphi CO (Widal),1
"2021-11-25",S. Typhi H (Widal),1
"2021-11-25",S. Typhi O (Widal),1
"2021-11-25",Trombosit,3
"2021-11-25",Ureum,1
"2021-11-26",Antigen SARS-CoV-2 ,99
"2021-11-26",Asam Urat,1
"2021-11-26",Bakteri,1
"2021-11-26",Basofil,2
"2021-11-26",Berat Jenis,1
"2021-11-26",Bilirubin,1
"2021-11-26",Darah Samar,1
"2021-11-26",Eosinofil,2
"2021-11-26",Epitel,1
"2021-11-26",Eritrosit,3
"2021-11-26",Esterase Lekosit,1
"2021-11-26",Glukosa,1
"2021-11-26",Glukosa Darah 2 Jam PP,1
"2021-11-26",Glukosa Darah Puasa,1
"2021-11-26",Hasil,18
"2021-11-26",HbA1C,1
"2021-11-26",HBsAg Rapid,1
"2021-11-26",Hematokrit,2
"2021-11-26",Hemoglobin,2
"2021-11-26",Jamur,1
"2021-11-26",Kejernihan,1
"2021-11-26",Keton,1
"2021-11-26",Kolesterol HDL,1
"2021-11-26",Kolesterol LDL Direk,1
"2021-11-26",Kolesterol Total,1
"2021-11-26",Kreatinin,1
"2021-11-26",Kristal,1
"2021-11-26",Laju Endap Darah (LED),1
"2021-11-26",Lekosit,3
"2021-11-26",Limfosit,2
"2021-11-26",Limfosit Absolut,1
"2021-11-26",MCH,2
"2021-11-26",MCHC,2
"2021-11-26",MCV,2
"2021-11-26",Monosit,2
"2021-11-26",Neutrofil,2
"2021-11-26",Neutrofil Absolut,1
"2021-11-26",Nitrit,1
"2021-11-26",NLR,2
"2021-11-26",pH,1
"2021-11-26",Protein,1
"2021-11-26",RDW,2
"2021-11-26",SGOT,1
"2021-11-26",SGPT,1
"2021-11-26",Silinder,1
"2021-11-26",Trigliserida,1
"2021-11-26",Trombosit,2
"2021-11-26",Ureum,1
"2021-11-26",Urobilinogen,1
"2021-11-26",Warna,1
"2021-11-27",Amphetamine,1
"2021-11-27",Antigen SARS Cov-19 Nasal,1
"2021-11-27",Antigen SARS-CoV-2 ,67
"2021-11-27",Asam Urat,1
"2021-11-27",Benzodiazepin,1
"2021-11-27",Canabis / Mariyuana (THC),1
"2021-11-27",Cocaine,1
"2021-11-27",Glukosa Darah Sewaktu,1
"2021-11-27",Hasil,21
"2021-11-27",Kolesterol Total,1
"2021-11-27",Metamphetamine,1
"2021-11-27",Morphine,1
"2021-11-27",SGOT,1
"2021-11-27",SGPT,1
"2021-11-27",Trigliserida,1
"2021-11-28",Albumin,1
"2021-11-28",Antigen SARS Cov-19 Nasal,2
"2021-11-28",Antigen SARS-CoV-2 ,142
"2021-11-28",Asam Urat,1
"2021-11-28",Basofil,3
"2021-11-28",Eosinofil,3
"2021-11-28",Eritrosit,3
"2021-11-28",Ferritin,1
"2021-11-28",Glukosa Darah Sewaktu,1
"2021-11-28",Hasil,21
"2021-11-28",Hematokrit,3
"2021-11-28",Hemoglobin,3
"2021-11-28",Kolesterol HDL,1
"2021-11-28",Kolesterol LDL Direk,1
"2021-11-28",Kolesterol Total,2
"2021-11-28",Kreatinin,1
"2021-11-28",Lekosit,3
"2021-11-28",Limfosit,3
"2021-11-28",MCH,3
"2021-11-28",MCHC,3
"2021-11-28",MCV,3
"2021-11-28",Monosit,3
"2021-11-28",Neutrofil,3
"2021-11-28",NLR,3
"2021-11-28",RDW,3
"2021-11-28",S. Parathyphi CH (Widal),1
"2021-11-28",S. Paratyphi AH (Widal),1
"2021-11-28",S. Paratyphi AO (Widal),1
"2021-11-28",S. Paratyphi BH (Widal),1
"2021-11-28",S. Paratyphi BO (Widal),1
"2021-11-28",S. Paratyphi CO (Widal),1
"2021-11-28",S. Typhi H (Widal),1
"2021-11-28",S. Typhi O (Widal),1
"2021-11-28",Trigliserida,1
"2021-11-28",Trombosit,3
"2021-11-28",Ureum,1
"2021-11-28",Vitamin D 25 OH,1
"2021-11-29",Antigen SARS-CoV-2 ,102
"2021-11-29",Basofil,1
"2021-11-29",Eosinofil,1
"2021-11-29",Eritrosit,1
"2021-11-29",Hasil,22
"2021-11-29",Hematokrit,1
"2021-11-29",Hemoglobin,1
"2021-11-29",Kolesterol HDL,1
"2021-11-29",Kolesterol LDL Direk,1
"2021-11-29",Kolesterol Total,1
"2021-11-29",Lekosit,1
"2021-11-29",Limfosit,1
"2021-11-29",MCH,1
"2021-11-29",MCHC,1
"2021-11-29",MCV,1
"2021-11-29",Monosit,1
"2021-11-29",Neutrofil,1
"2021-11-29",NLR,1
"2021-11-29",RDW,1
"2021-11-29",Trigliserida,1
"2021-11-29",Trombosit,1
"2021-11-30",Antibody IgG & IgM SARS-CoV-2,1
"2021-11-30",Antigen SARS Cov-19 Nasal,3
"2021-11-30",Antigen SARS-CoV-2 ,106
"2021-11-30",Asam Urat,1
"2021-11-30",Glukosa Darah 2 Jam PP,1
"2021-11-30",Glukosa Darah Puasa,1
"2021-11-30",Hasil,31
"2021-12-01",Antigen SARS Cov-19 Nasal,62
"2021-12-01",Antigen SARS-CoV-2 ,50
"2021-12-01",Asam Urat,1
"2021-12-01",Bakteri,1
"2021-12-01",Basofil,3
"2021-12-01",Berat Jenis,1
"2021-12-01",Bilirubin,1
"2021-12-01",Darah Samar,1
"2021-12-01",Eosinofil,3
"2021-12-01",Epitel,1
"2021-12-01",Eritrosit,4
"2021-12-01",Esterase Lekosit,1
"2021-12-01",Glukosa,1
"2021-12-01",Glukosa Darah Sewaktu,2
"2021-12-01",Hasil,16
"2021-12-01",Hematokrit,3
"2021-12-01",Hemoglobin,3
"2021-12-01",Jamur,1
"2021-12-01",Kejernihan,1
"2021-12-01",Keton,1
"2021-12-01",Kolesterol HDL,1
"2021-12-01",Kolesterol LDL Direk,1
"2021-12-01",Kolesterol Total,1
"2021-12-01",Kristal,1
"2021-12-01",Lekosit,4
"2021-12-01",Limfosit,3
"2021-12-01",MCH,3
"2021-12-01",MCHC,3
"2021-12-01",MCV,3
"2021-12-01",Monosit,3
"2021-12-01",Neutrofil,3
"2021-12-01",Nitrit,1
"2021-12-01",NLR,3
"2021-12-01",pH,1
"2021-12-01",Protein,1
"2021-12-01",RDW,3
"2021-12-01",S. Parathyphi CH (Widal),1
"2021-12-01",S. Paratyphi AH (Widal),1
"2021-12-01",S. Paratyphi AO (Widal),1
"2021-12-01",S. Paratyphi BH (Widal),1
"2021-12-01",S. Paratyphi BO (Widal),1
"2021-12-01",S. Paratyphi CO (Widal),1
"2021-12-01",S. Typhi H (Widal),1
"2021-12-01",S. Typhi O (Widal),1
"2021-12-01",Silinder,1
"2021-12-01",Trigliserida,1
"2021-12-01",Trombosit,3
"2021-12-01",Urobilinogen,1
"2021-12-01",Warna,1
"2021-12-02",Antigen SARS Cov-19 Nasal,50
"2021-12-02",Antigen SARS-CoV-2 ,49
"2021-12-02",Basofil,1
"2021-12-02",Eosinofil,1
"2021-12-02",Eritrosit,1
"2021-12-02",Glukosa Darah Puasa,1
"2021-12-02",Hasil,25
"2021-12-02",Hematokrit,1
"2021-12-02",Hemoglobin,1
"2021-12-02",Lekosit,1
"2021-12-02",Limfosit,1
"2021-12-02",MCH,1
"2021-12-02",MCHC,1
"2021-12-02",MCV,1
"2021-12-02",Monosit,1
"2021-12-02",Neutrofil,1
"2021-12-02",NLR,1
"2021-12-02",RDW,1
"2021-12-02",Trombosit,1
"2021-12-03",Antigen SARS Cov-19 Nasal,43
"2021-12-03",Antigen SARS-CoV-2 ,42
"2021-12-03",Basofil,3
"2021-12-03",Eosinofil,3
"2021-12-03",Eritrosit,3
"2021-12-03",Hasil,22
"2021-12-03",Hematokrit,3
"2021-12-03",Hemoglobin,3
"2021-12-03",Laju Endap Darah (LED),1
"2021-12-03",Lekosit,3
"2021-12-03",Limfosit,3
"2021-12-03",Limfosit Absolut,1
"2021-12-03",MCH,3
"2021-12-03",MCHC,3
"2021-12-03",MCV,3
"2021-12-03",Monosit,3
"2021-12-03",Neutrofil,3
"2021-12-03",Neutrofil Absolut,1
"2021-12-03",NLR,3
"2021-12-03",RDW,3
"2021-12-03",Trombosit,3
"2021-12-04",Antigen SARS Cov-19 Nasal,71
"2021-12-04",Antigen SARS-CoV-2 ,46
"2021-12-04",Asam Urat,3
"2021-12-04",Basofil,1
"2021-12-04",D-dimer,1
"2021-12-04",Eosinofil,1
"2021-12-04",Eritrosit,1
"2021-12-04",Glukosa Darah Puasa,2
"2021-12-04",Hasil,24
"2021-12-04",Hematokrit,1
"2021-12-04",Hemoglobin,1
"2021-12-04",Kolesterol HDL,2
"2021-12-04",Kolesterol LDL Direk,2
"2021-12-04",Kolesterol Total,4
"2021-12-04",Lekosit,1
"2021-12-04",Limfosit,1
"2021-12-04",MCH,1
"2021-12-04",MCHC,1
"2021-12-04",MCV,1
"2021-12-04",Monosit,1
"2021-12-04",Neutrofil,1
"2021-12-04",NLR,1
"2021-12-04",RDW,1
"2021-12-04",Trigliserida,3
"2021-12-04",Trombosit,1
"2021-12-05",Antigen SARS Cov-19 Nasal,93
"2021-12-05",Antigen SARS-CoV-2 ,61
"2021-12-05",Basofil,1
"2021-12-05",Eosinofil,1
"2021-12-05",Eritrosit,1
"2021-12-05",Hasil,23
"2021-12-05",Hematokrit,1
"2021-12-05",Hemoglobin,1
"2021-12-05",Laju Endap Darah (LED),1
"2021-12-05",Lekosit,1
"2021-12-05",Limfosit,1
"2021-12-05",Limfosit Absolut,1
"2021-12-05",MCH,1
"2021-12-05",MCHC,1
"2021-12-05",MCV,1
"2021-12-05",Monosit,1
"2021-12-05",Neutrofil,1
"2021-12-05",Neutrofil Absolut,1
"2021-12-05",NLR,1
"2021-12-05",RDW,1
"2021-12-05",Trombosit,1
"2021-12-06",Anti HIV Rapid Kualiatif,3
"2021-12-06",Antigen SARS Cov-19 Nasal,58
"2021-12-06",Antigen SARS-CoV-2 ,34
"2021-12-06",Bakteri,2
"2021-12-06",Basofil,2
"2021-12-06",Berat Jenis,2
"2021-12-06",Bilirubin,2
"2021-12-06",Darah Samar,2
"2021-12-06",Eosinofil,2
"2021-12-06",Epitel,2
"2021-12-06",Eritrosit,4
"2021-12-06",Esterase Lekosit,2
"2021-12-06",Ferritin,1
"2021-12-06",Glukosa,2
"2021-12-06",Glukosa Darah Sewaktu,2
"2021-12-06",Hasil,15
"2021-12-06",HBsAg Rapid,2
"2021-12-06",Hematokrit,2
"2021-12-06",Hemoglobin,2
"2021-12-06",Jamur,2
"2021-12-06",Kejernihan,2
"2021-12-06",Keton,2
"2021-12-06",Kristal,2
"2021-12-06",Laju Endap Darah (LED),2
"2021-12-06",Lekosit,4
"2021-12-06",Limfosit,2
"2021-12-06",Limfosit Absolut,2
"2021-12-06",MCH,2
"2021-12-06",MCHC,2
"2021-12-06",MCV,2
"2021-12-06",Monosit,2
"2021-12-06",Neutrofil,2
"2021-12-06",Neutrofil Absolut,2
"2021-12-06",Nitrit,2
"2021-12-06",NLR,2
"2021-12-06",pH,2
"2021-12-06",Protein,2
"2021-12-06",RDW,2
"2021-12-06",SARS-CoV2 Antibody (Kuantitatif),2
"2021-12-06",Silinder,2
"2021-12-06",Trombosit,2
"2021-12-06",Urobilinogen,2
"2021-12-06",Warna,2
"2021-12-07",Antigen SARS Cov-19 Nasal,71
"2021-12-07",Antigen SARS-CoV-2 ,29
"2021-12-07",Bakteri,2
"2021-12-07",Basofil,1
"2021-12-07",Berat Jenis,2
"2021-12-07",Bilirubin,2
"2021-12-07",Darah Samar,2
"2021-12-07",Eosinofil,1
"2021-12-07",Epitel,2
"2021-12-07",Eritrosit,3
"2021-12-07",Esterase Lekosit,2
"2021-12-07",Glukosa,2
"2021-12-07",Glukosa Darah Sewaktu,1
"2021-12-07",Hasil,19
"2021-12-07",Hematokrit,1
"2021-12-07",Hemoglobin,1
"2021-12-07",Jamur,2
"2021-12-07",Kejernihan,2
"2021-12-07",Keton,2
"2021-12-07",Kreatinin,1
"2021-12-07",Kristal,2
"2021-12-07",Laju Endap Darah (LED),1
"2021-12-07",Lekosit,3
"2021-12-07",Limfosit,1
"2021-12-07",Limfosit Absolut,1
"2021-12-07",MCH,1
"2021-12-07",MCHC,1
"2021-12-07",MCV,1
"2021-12-07",Monosit,1
"2021-12-07",Neutrofil,1
"2021-12-07",Neutrofil Absolut,1
"2021-12-07",Nitrit,2
"2021-12-07",NLR,1
"2021-12-07",pH,2
"2021-12-07",Protein,2
"2021-12-07",RDW,1
"2021-12-07",S. Parathyphi CH (Widal),1
"2021-12-07",S. Paratyphi AH (Widal),1
"2021-12-07",S. Paratyphi AO (Widal),1
"2021-12-07",S. Paratyphi BH (Widal),1
"2021-12-07",S. Paratyphi BO (Widal),1
"2021-12-07",S. Paratyphi CO (Widal),1
"2021-12-07",S. Typhi H (Widal),1
"2021-12-07",S. Typhi O (Widal),1
"2021-12-07",SGOT,1
"2021-12-07",Silinder,2
"2021-12-07",Trombosit,1
"2021-12-07",Urobilinogen,2
"2021-12-07",Warna,2
"2021-12-08",Anti HIV Rapid Kualiatif,1
"2021-12-08",Antigen SARS Cov-19 Nasal,54
"2021-12-08",Antigen SARS-CoV-2 ,41
"2021-12-08",Basofil,1
"2021-12-08",D-dimer,1
"2021-12-08",Eosinofil,1
"2021-12-08",Eritrosit,1
"2021-12-08",Glukosa Darah Puasa,1
"2021-12-08",Glukosa Darah Sewaktu,1
"2021-12-08",Hasil,28
"2021-12-08",HbA1C,1
"2021-12-08",HBsAg Rapid,2
"2021-12-08",Hematokrit,1
"2021-12-08",Hemoglobin,1
"2021-12-08",Kolesterol HDL,1
"2021-12-08",Kolesterol LDL Direk,1
"2021-12-08",Kolesterol Total,2
"2021-12-08",Laju Endap Darah (LED),1
"2021-12-08",Lekosit,1
"2021-12-08",Limfosit,1
"2021-12-08",Limfosit Absolut,1
"2021-12-08",Masa Pembekuan (CT),1
"2021-12-08",Masa Perdarahan (BT),1
"2021-12-08",MCH,1
"2021-12-08",MCHC,1
"2021-12-08",MCV,1
"2021-12-08",Monosit,1
"2021-12-08",Neutrofil,1
"2021-12-08",Neutrofil Absolut,1
"2021-12-08",NLR,1
"2021-12-08",RDW,1
"2021-12-08",TPHA,1
"2021-12-08",Trigliserida,2
"2021-12-08",Trombosit,1
"2021-12-08",VDRL,1
"2021-12-09",Antigen SARS Cov-19 Nasal,58
"2021-12-09",Antigen SARS-CoV-2 ,19
"2021-12-09",Bakteri,1
"2021-12-09",Basofil,4
"2021-12-09",Berat Jenis,1
"2021-12-09",Bilirubin,1
"2021-12-09",D-dimer,1
"2021-12-09",Darah Samar,1
"2021-12-09",Eosinofil,4
"2021-12-09",Epitel,1
"2021-12-09",Eritrosit,5
"2021-12-09",Esterase Lekosit,1
"2021-12-09",Glukosa,1
"2021-12-09",Hasil,22
"2021-12-09",Hematokrit,4
"2021-12-09",Hemoglobin,4
"2021-12-09",Jamur,1
"2021-12-09",Kejernihan,1
"2021-12-09",Keton,1
"2021-12-09",Kristal,1
"2021-12-09",Laju Endap Darah (LED),3
"2021-12-09",Lekosit,5
"2021-12-09",Limfosit,4
"2021-12-09",Limfosit Absolut,3
"2021-12-09",MCH,4
"2021-12-09",MCHC,4
"2021-12-09",MCV,4
"2021-12-09",Monosit,4
"2021-12-09",Neutrofil,4
"2021-12-09",Neutrofil Absolut,3
"2021-12-09",Nitrit,1
"2021-12-09",NLR,4
"2021-12-09",pH,1
"2021-12-09",Protein,1
"2021-12-09",RDW,4
"2021-12-09",Silinder,1
"2021-12-09",Trombosit,4
"2021-12-09",Urobilinogen,1
"2021-12-09",Warna,1
"2021-12-10",Antigen SARS Cov-19 Nasal,50
"2021-12-10",Antigen SARS-CoV-2 ,25
"2021-12-10",Asam Urat,1
"2021-12-10",Basofil,2
"2021-12-10",Eosinofil,2
"2021-12-10",Eritrosit,2
"2021-12-10",Glukosa Darah Puasa,1
"2021-12-10",Hasil,18
"2021-12-10",HbA1C,1
"2021-12-10",Hematokrit,2
"2021-12-10",Hemoglobin,2
"2021-12-10",Kalsium (Ca),1
"2021-12-10",Kolesterol HDL,1
"2021-12-10",Kolesterol LDL Direk,1
"2021-12-10",Kolesterol Total,1
"2021-12-10",Kreatinin,1
"2021-12-10",Laju Endap Darah (LED),2
"2021-12-10",Lekosit,2
"2021-12-10",Limfosit,2
"2021-12-10",Limfosit Absolut,2
"2021-12-10",MCH,2
"2021-12-10",MCHC,2
"2021-12-10",MCV,2
"2021-12-10",Monosit,2
"2021-12-10",Neutrofil,2
"2021-12-10",Neutrofil Absolut,2
"2021-12-10",NLR,2
"2021-12-10",RDW,2
"2021-12-10",Rheumatoid Faktor (RF),1
"2021-12-10",SGOT,1
"2021-12-10",SGPT,1
"2021-12-10",Trigliserida,1
"2021-12-10",Trombosit,2
"2021-12-10",Ureum,1
"2021-12-11",Albumin,1
"2021-12-11",Antigen SARS Cov-19 Nasal,40
"2021-12-11",Antigen SARS-CoV-2 ,28
"2021-12-11",Bakteri,1
"2021-12-11",Basofil,2
"2021-12-11",Berat Jenis,1
"2021-12-11",Bilirubin,1
"2021-12-11",Darah Samar,1
"2021-12-11",Eosinofil,2
"2021-12-11",Epitel,1
"2021-12-11",Eritrosit,3
"2021-12-11",Esterase Lekosit,1
"2021-12-11",Glukosa,1
"2021-12-11",Hasil,41
"2021-12-11",Hematokrit,2
"2021-12-11",Hemoglobin,2
"2021-12-11",Jamur,1
"2021-12-11",Kejernihan,1
"2021-12-11",Keton,1
"2021-12-11",Kolesterol HDL,1
"2021-12-11",Kolesterol LDL Direk,1
"2021-12-11",Kolesterol Total,1
"2021-12-11",Kristal,1
"2021-12-11",Lekosit,3
"2021-12-11",Limfosit,2
"2021-12-11",MCH,2
"2021-12-11",MCHC,2
"2021-12-11",MCV,2
"2021-12-11",Monosit,2
"2021-12-11",Neutrofil,2
"2021-12-11",Nitrit,1
"2021-12-11",NLR,2
"2021-12-11",pH,1
"2021-12-11",Protein,1
"2021-12-11",RDW,2
"2021-12-11",Silinder,1
"2021-12-11",Trigliserida,1
"2021-12-11",Trombosit,2
"2021-12-11",Urobilinogen,1
"2021-12-11",Warna,1
"2021-12-12",Anti HIV Rapid Kualiatif,1
"2021-12-12",Antigen SARS Cov-19 Nasal,94
"2021-12-12",Antigen SARS-CoV-2 ,45
"2021-12-12",Bakteri,1
"2021-12-12",Basofil,6
"2021-12-12",Berat Jenis,1
"2021-12-12",Bilirubin,1
"2021-12-12",Darah Samar,1
"2021-12-12",Eosinofil,6
"2021-12-12",Epitel,1
"2021-12-12",Eritrosit,7
"2021-12-12",Esterase Lekosit,1
"2021-12-12",Glukosa,1
"2021-12-12",Hasil,23
"2021-12-12",HBsAg Rapid,2
"2021-12-12",Hematokrit,6
"2021-12-12",Hemoglobin,6
"2021-12-12",Jamur,1
"2021-12-12",Kejernihan,1
"2021-12-12",Keton,1
"2021-12-12",Kristal,1
"2021-12-12",Lekosit,7
"2021-12-12",Limfosit,6
"2021-12-12",MCH,6
"2021-12-12",MCHC,6
"2021-12-12",MCV,6
"2021-12-12",Monosit,6
"2021-12-12",Neutrofil,6
"2021-12-12",Nitrit,1
"2021-12-12",NLR,6
"2021-12-12",pH,1
"2021-12-12",Protein,1
"2021-12-12",RDW,6
"2021-12-12",S. Parathyphi CH (Widal),4
"2021-12-12",S. Paratyphi AH (Widal),4
"2021-12-12",S. Paratyphi AO (Widal),4
"2021-12-12",S. Paratyphi BH (Widal),4
"2021-12-12",S. Paratyphi BO (Widal),4
"2021-12-12",S. Paratyphi CO (Widal),4
"2021-12-12",S. Typhi H (Widal),4
"2021-12-12",S. Typhi O (Widal),4
"2021-12-12",Silinder,1
"2021-12-12",TPHA,1
"2021-12-12",Trombosit,6
"2021-12-12",Urobilinogen,1
"2021-12-12",VDRL,1
"2021-12-12",Warna,1
"2021-12-13",Antigen SARS Cov-19 Nasal,62
"2021-12-13",Antigen SARS-CoV-2 ,31
"2021-12-13",Asam Urat,2
"2021-12-13",Bakteri,2
"2021-12-13",Basofil,2
"2021-12-13",Berat Jenis,2
"2021-12-13",Bilirubin,2
"2021-12-13",Darah Samar,2
"2021-12-13",Eosinofil,2
"2021-12-13",Epitel,2
"2021-12-13",Eritrosit,4
"2021-12-13",Esterase Lekosit,2
"2021-12-13",Glukosa,2
"2021-12-13",Glukosa Darah Puasa,3
"2021-12-13",Hasil,20
"2021-12-13",Hematokrit,2
"2021-12-13",Hemoglobin,2
"2021-12-13",Jamur,2
"2021-12-13",Kejernihan,2
"2021-12-13",Keton,2
"2021-12-13",Kolesterol HDL,2
"2021-12-13",Kolesterol LDL Direk,2
"2021-12-13",Kolesterol Total,2
"2021-12-13",Kristal,2
"2021-12-13",Lekosit,4
"2021-12-13",Limfosit,2
"2021-12-13",MCH,2
"2021-12-13",MCHC,2
"2021-12-13",MCV,2
"2021-12-13",Monosit,2
"2021-12-13",Neutrofil,2
"2021-12-13",Nitrit,2
