"tahun_bulan","LIST_TEST","PAY","jumlah_pembelian","income"
"2022-02","Hematologi Lengkap, Kolesterol Total, Widal",430000.0,1,430000.0
"2022-06","Hematologi Rutin, HbA1C, Urine Lengkap ",430000.0,1,430000.0
"2021-08","Hematologi Lengkap, Kolesterol Total, Ureum, Kreatinin, Asam Urat",428000.0,1,428000.0
"2021-12","Hematologi Lengkap, SGOT, SGPT, Ureum, Kreatinin",428000.0,1,428000.0
"2022-02","Ureum, Glukosa Darah Puasa, Glukosa Darah 2 Jam PP, HbA1C, Kreatinin",428000.0,1,428000.0
"2022-10","SGOT, SGPT, Kolesterol Total, Ureum, Urine Lengkap , Kreatinin",426000.0,1,426000.0
"2022-07","Kolesterol Total, Kolesterol HDL, Kolesterol LDL, Trigliserida, Asam Urat, Glukosa Darah Puasa",425000.0,1,425000.0
"2022-05","Hematologi Rutin, Kolesterol Total, Trigliserida, Asam Urat, Glukosa Darah Puasa, Glukosa Darah 2 Jam PP",425000.0,1,425000.0
"2022-08","Kolesterol LDL Direk, Trigliserida, HbA1C",425000.0,1,425000.0
"2022-11","Kolesterol Total, Kolesterol HDL, Kolesterol LDL, Trigliserida, Asam Urat, Glukosa Darah Puasa",425000.0,1,425000.0
"2023-03","Anti HIV Rapid Kualitatif, HBsAg Rapid, Thorax PA",425000.0,1,425000.0
"2023-03","Hematologi Lengkap, CRP Kuantitatif",425000.0,1,425000.0
"2023-01","Hematologi Lengkap, CRP Kuantitatif",425000.0,1,425000.0
"2021-10","Kolesterol Total, Kolesterol HDL, Kolesterol LDL Direk, Trigliserida, Asam Urat",424000.0,1,424000.0
"2021-12","Kolesterol Total, Kolesterol HDL, Kolesterol LDL Direk, Trigliserida, Asam Urat",424000.0,1,424000.0
"2022-08","Hematologi Lengkap, Gambaran Darah Tepi",423000.0,1,423000.0
"2022-06","Hematologi Lengkap, PCR SARS CoV-2 - Reguler",420000.0,1,420000.0
"2022-05","Hematologi Lengkap, Glukosa Darah Sewaktu, HBsAg",420000.0,1,420000.0
"2022-08","Hematologi Lengkap, PCR SARS CoV-2 - Reguler",420000.0,1,420000.0
"2022-09","Kolesterol Total, Kolesterol HDL, Kolesterol LDL, Trigliserida, Asam Urat, Glukosa Darah Puasa",420000.0,1,420000.0
"2022-07","Hematologi Lengkap, PCR SARS CoV-2 - Reguler",420000.0,1,420000.0
"2022-10","Kolesterol Total, Kolesterol HDL, Kolesterol LDL, Trigliserida, Glukosa Darah Puasa, Kreatinin",420000.0,1,420000.0
"2022-11","Hematologi Lengkap, PCR SARS CoV-2 - Reguler",420000.0,1,420000.0
"2023-03","Hematologi Lengkap, PCR SARS CoV-2 - Reguler",420000.0,1,420000.0
"2023-03","Ureum, CRP Kuantitatif, Kreatinin ( eGFR )",420000.0,1,420000.0
"2022-12","Kolesterol Total, Kolesterol HDL, Kolesterol LDL, Trigliserida, Asam Urat, Glukosa Darah Puasa",420000.0,1,420000.0
"2021-12","Kalsium (Ca), Rheumatoid Faktor (RF)",418000.0,1,418000.0
"2022-11","Hematologi Lengkap, Glukosa Toleransi Test (GTT 1x), Urine Lengkap ",416000.0,1,416000.0
"2021-09","Hematologi Rutin, Kolesterol Total, Kolesterol HDL, Kolesterol LDL, Trigliserida",414000.0,1,414000.0
"2022-02","Hematologi Rutin, Asam Urat, Widal",414000.0,1,414000.0
"2023-05","Kolesterol Total, Kolesterol HDL, Kolesterol LDL, Trigliserida, Ureum, Glukosa Darah Puasa, Glukosa Darah 2 Jam PP, Kreatinin ( eGFR )",412000.0,1,412000.0
"2023-03","Hematologi Rutin, Albumin, Ureum, Glukosa Darah Sewaktu, Kreatinin ( eGFR )",410000.0,1,410000.0
"2021-07","Hematologi Rutin, SGOT, SGPT, Ureum, Kreatinin",405000.0,1,405000.0
"2022-03","Hematologi Lengkap, Widal",405000.0,1,405000.0
"2023-03","Hematologi Lengkap, Kolesterol Total, Trigliserida, Ureum, Asam Urat, Glukosa Darah Puasa, Urine Lengkap , Kreatinin ( eGFR )",400400.0,1,400400.0
"2022-02","Hematologi Rutin, PCR SARS CoV-2 - Reguler",400000.0,1,400000.0
"2022-02","PCR SARS CoV-2 - Reguler, Antigen SARS Cov-19 Nasal",400000.0,1,400000.0
"2022-01","Hematologi Rutin, PCR SARS CoV-2 - Reguler",400000.0,1,400000.0
"2022-04","Hematologi Rutin, SGOT, SGPT, Ureum, Kreatinin",400000.0,1,400000.0
"2022-04","PCR SARS CoV-2 - Reguler, Antigen SARS Cov-19 Nasal",400000.0,1,400000.0
"2022-05","Hematologi Lengkap, Glukosa Darah Puasa, HbA1C",400000.0,1,400000.0
"2022-08","PCR SARS CoV-2 - Reguler, Antigen SARS Cov-19 Nasal",400000.0,1,400000.0
"2022-12","PCR SARS CoV-2 - Reguler, Antigen SARS Cov-19 Nasal",400000.0,1,400000.0
"2022-12","Hematologi Rutin, CRP Kuantitatif",400000.0,1,400000.0
"2023-01","Hematologi Lengkap, Glukosa Darah Sewaktu, HbA1C",400000.0,1,400000.0
"2023-02","Hematologi Rutin, SGOT, SGPT, Ureum, Kreatinin ( eGFR )",400000.0,1,400000.0
"2021-06",PCR SARS CoV-2 - Reguler,399500.0,1,399500.0
"2021-08",PCR SARS CoV-2 - Reguler,399500.0,1,399500.0
"2023-05","Kolesterol Total, Kolesterol HDL, Kolesterol LDL, Trigliserida, Ureum, Asam Urat, Kreatinin ( eGFR )",397000.0,1,397000.0
"2022-01","HbA1C, Glukosa Toleransi Test (GTT 2x)",396000.0,1,396000.0
"2022-04","Kolesterol Total, Kolesterol HDL, Kolesterol LDL, Trigliserida, Ureum, Asam Urat, Glukosa Darah Puasa, Kreatinin",395500.0,1,395500.0
"2022-07","Anti HIV Rapid Kualiatif, HBsAg Rapid, VDRL",395000.0,1,395000.0
"2022-09","Hematologi Rutin, PCR SARS CoV-2 - Reguler",395000.0,1,395000.0
"2023-05","Hematologi Lengkap, Anti Dengue IgG - IgM",395000.0,1,395000.0
"2023-01","Kolesterol Total, Kolesterol HDL, Kolesterol LDL, Trigliserida, Glukosa Darah Puasa, Glukosa Darah 2 Jam PP",395000.0,1,395000.0
"2022-12","Hematologi Rutin, PCR SARS CoV-2 - Reguler",395000.0,1,395000.0
"2021-05","Kolesterol Total, Kolesterol HDL, Kolesterol LDL Direk, Trigliserida",390000.0,1,390000.0
"2021-07","Kolesterol Total, Kolesterol HDL, Kolesterol LDL Direk, Trigliserida",390000.0,1,390000.0
"2021-12",Anti Toxoplasma IgM,390000.0,1,390000.0
"2022-02","Hematologi Lengkap, SGOT, SGPT, Total Protein",390000.0,1,390000.0
"2023-03","Hematologi Lengkap, Kolesterol Total, Trigliserida, Glukosa Darah Puasa, Urine Lengkap , Pemeriksaan Fisik",385750.0,1,385750.0
"2021-09","Glukosa Darah Puasa, Glukosa Darah 2 Jam PP, HbA1C",385000.0,1,385000.0
"2022-06",Ferritin,385000.0,1,385000.0
"2022-06","SGOT, SGPT, Albumin, Ureum, Kreatinin",385000.0,1,385000.0
"2022-08",Ferritin,385000.0,1,385000.0
"2022-07",Ferritin,385000.0,1,385000.0
"2022-10",Ferritin,385000.0,1,385000.0
"2023-03",Ferritin,385000.0,1,385000.0
"2022-12",Ferritin,385000.0,1,385000.0
"2022-11","Anti HIV Rapid Kualitatif, HBsAg Rapid, Tes Kehamilan",382000.0,1,382000.0
"2022-12","Ureum, Kalium (K), Urine Lengkap , Kreatinin",381000.0,1,381000.0
"2022-06","SGOT, SGPT, Ureum, Urine Lengkap , Kreatinin",380000.0,1,380000.0
"2022-08","Kolesterol Total, Kolesterol HDL, Kolesterol LDL, Trigliserida, Asam Urat",380000.0,1,380000.0
"2022-07","Kolesterol Total, Kolesterol HDL, Kolesterol LDL, Trigliserida, Asam Urat",380000.0,1,380000.0
"2022-10",Analisa Sperma,380000.0,1,380000.0
"2023-02",Analisa Sperma,380000.0,1,380000.0
"2023-03",Analisa Sperma,380000.0,1,380000.0
"2021-06","Hematologi Rutin, Glukosa Darah Sewaktu, HBsAg Rapid, Urine Lengkap ",378000.0,1,378000.0
"2021-07","Hematologi Rutin, Glukosa Darah Sewaktu, HBsAg Rapid, Urine Lengkap ",378000.0,1,378000.0
"2021-08","TPHA, VDRL",376000.0,1,376000.0
"2022-06","HBsAg Rapid, SCREENING NARKOBA",375000.0,1,375000.0
"2022-10","Anti HIV Rapid Kualitatif, HBsAg Rapid, Anti HCV Rapid Kualitatif",375000.0,1,375000.0
"2022-10","Kolesterol LDL Direk, Trigliserida, Asam Urat, Glukosa Darah Puasa, Glukosa Darah 2 Jam PP",375000.0,1,375000.0
"2023-03","Laju Endap Darah (LED), SGOT, SGPT, Thorax PA",375000.0,1,375000.0
"2023-02",TSHs,375000.0,1,375000.0
"2022-12","Hematologi Rutin, Glukosa Darah Sewaktu, HbA1C",375000.0,1,375000.0
"2023-03","Hematologi Rutin, Ureum, Asam Urat, Glukosa Darah Sewaktu, Kreatinin ( eGFR )",375000.0,1,375000.0
"2023-04","Hematologi Lengkap, SGOT, SGPT, Bilirubin Total, Bilirubin Direk, Bilirubin Indirek",375000.0,1,375000.0
"2023-02","TPHA, VDRL",375000.0,1,375000.0
"2023-02","Kolesterol Total, Kolesterol HDL, Kolesterol LDL, Trigliserida, Asam Urat",375000.0,1,375000.0
"2021-10","Vitamin D 25 OH, Alkali Fosfatase",373800.0,1,373800.0
"2022-09","Hematologi Rutin, Glukosa Darah Sewaktu, HBsAg Rapid, Urine Lengkap ",371000.0,1,371000.0
"2022-01","SGOT, SGPT, Kolesterol Total, Kolesterol HDL, Kolesterol LDL Direk, Trigliserida",370500.0,1,370500.0
"2021-12","Antigen SARS-CoV-2 , PCR SARS CoV-2 - Reguler",370000.0,1,370000.0
"2022-07","Hematologi Rutin, Anti HIV Rapid Kualiatif, HBsAg Rapid",370000.0,1,370000.0
"2022-06","Kolesterol Total, Kolesterol HDL, Kolesterol LDL Direk, Trigliserida, Tensi",370000.0,1,370000.0
"2022-06","Kolesterol Total, Kolesterol HDL, Kolesterol LDL Direk, Trigliserida",370000.0,1,370000.0
"2022-04","Kolesterol Total, Kolesterol HDL, Kolesterol LDL Direk, Trigliserida",370000.0,1,370000.0
"2022-07","Hematologi Lengkap, HBsAg Rapid, Urine Lengkap ",370000.0,1,370000.0
"2022-08","Kolesterol Total, Trigliserida, Ureum, Glukosa Darah Puasa, Glukosa Darah 2 Jam PP, Kreatinin",370000.0,1,370000.0
"2022-10","Kolesterol Total, Kolesterol HDL, Kolesterol LDL Direk, Trigliserida",370000.0,1,370000.0
"2022-10","Hematologi Rutin, SCREENING NARKOBA",370000.0,1,370000.0
"2022-10","Antigen SARS-CoV-2 , PCR SARS CoV-2 - Reguler",370000.0,1,370000.0
"2023-01","Kolesterol Total, Kolesterol HDL, Kolesterol LDL, Ureum, Kreatinin",370000.0,1,370000.0
"2023-01","Antigen SARS-CoV-2 , PCR SARS CoV-2 - Reguler",370000.0,1,370000.0
"2022-12","Antigen SARS-CoV-2 , PCR SARS CoV-2 - Reguler",370000.0,1,370000.0
"2023-05","Laju Endap Darah (LED), Asam Urat, CRP Kuantitatif",370000.0,1,370000.0
"2021-06","Hematologi Lengkap, Widal",367000.0,1,367000.0
"2021-12","Hematologi Lengkap, Widal",367000.0,1,367000.0
"2022-02","SGOT, SGPT, Gamma GT, Alkali Fosfatase",367000.0,1,367000.0
"2022-03",Ferritin,365000.0,1,365000.0
"2022-05",Ferritin,365000.0,1,365000.0
"2022-05","Golongan Darah, PCR SARS CoV-2 - Reguler",365000.0,1,365000.0
"2022-03","Golongan Darah, PCR SARS CoV-2 - Reguler",365000.0,1,365000.0
"2022-07","Bilirubin Direk, Bilirubin Indirek, Bilirubin Bayi",365000.0,1,365000.0
"2022-11","Golongan Darah, PCR SARS CoV-2 - Reguler",365000.0,1,365000.0
"2023-04","Hematologi Rutin, Kolesterol Total, Asam Urat, Glukosa Darah Sewaktu, Widal",365000.0,1,365000.0
"2023-02","Hematologi Rutin, SGOT, SGPT, Albumin",365000.0,1,365000.0
"2023-04","Hematologi Lengkap, PCR SARS CoV-2 - Reguler",365000.0,1,365000.0
"2021-07","Antigen SARS-CoV-2 , SARS-CoV2 Antibody (Kuantitatif)",364000.0,1,364000.0
"2021-08","Antigen SARS-CoV-2 , SARS-CoV2 Antibody (Kuantitatif)",364000.0,1,364000.0
"2022-04","Kolesterol Total, Kolesterol HDL, Kolesterol LDL, Trigliserida, Ureum, Asam Urat, Kreatinin",364000.0,1,364000.0
"2022-11","SGOT, SGPT, Ureum, Kreatinin, Urine Lengkap ",361000.0,1,361000.0
"2022-11","SGOT, SGPT, Kreatinin, Asam Urat, Urine Lengkap ",361000.0,1,361000.0
"2022-12","SGOT, SGPT, Ureum, Urine Lengkap , Kreatinin ( eGFR )",361000.0,1,361000.0
"2023-02","Hematologi Rutin, Kolesterol HDL, Kolesterol LDL, Trigliserida",360000.0,1,360000.0
"2023-02","HBsAg Rapid, SCREENING NARKOBA, Pemeriksaan Fisik",360000.0,1,360000.0
"2021-12","Hematologi Rutin, Glukosa Darah Sewaktu, HBsAg Rapid, Urine Lengkap ",359000.0,1,359000.0
"2022-03","Antigen SARS-CoV-2 , Widal",355000.0,1,355000.0
"2023-01","Hematologi Lengkap, HbA1C",355000.0,1,355000.0
"2023-01","Kolesterol LDL Direk, Trigliserida, Asam Urat, Kreatinin ( eGFR )",355000.0,1,355000.0
"2023-01","Antigen SARS-CoV-2 , Widal",355000.0,1,355000.0
"2021-12","Kolesterol Total, Kolesterol HDL, Kolesterol LDL Direk, Trigliserida",354000.0,1,354000.0
"2022-09","Hematologi Lengkap, Anti HIV Rapid Kualitatif, Urine Lengkap ",351000.0,1,351000.0
"2021-07","Kolesterol Total, Kolesterol LDL, Kolesterol LDL Direk, Trigliserida",350000.0,1,350000.0
"2022-05","SGOT, SGPT, Total Protein, Albumin",350000.0,1,350000.0
"2022-09","Kolesterol Total, Kolesterol HDL, Kolesterol LDL, Trigliserida, Glukosa Darah Puasa",350000.0,1,350000.0
"2022-11","Kolesterol Total, Kolesterol HDL, Kolesterol LDL, Trigliserida, Glukosa Darah Puasa",350000.0,1,350000.0
"2022-11","Hematologi Rutin, Kolesterol Total, Glukosa Darah Puasa, Elektrokardiogram",350000.0,1,350000.0
"2022-10",Vitamin D 25 OH,350000.0,1,350000.0
"2023-01",Vitamin D 25 OH,350000.0,1,350000.0
"2023-01","Kolesterol Total, Kolesterol LDL Direk, Trigliserida, Asam Urat",350000.0,1,350000.0
"2023-03","Kolesterol Total, Kolesterol HDL, Kolesterol LDL, Trigliserida, Glukosa Darah Puasa",350000.0,1,350000.0
"2023-03",Vitamin D 25 OH,350000.0,1,350000.0
"2023-03","SGOT, SGPT, HbA1C",350000.0,1,350000.0
"2021-12","TPHA, VDRL",348000.0,1,348000.0
"2021-09",PT Dan INR,345000.0,1,345000.0
"2022-06","Antigen SARS-CoV-2 , SCREENING NARKOBA",345000.0,1,345000.0
"2022-06","Antigen SARS-CoV-2 , Anti HIV Rapid Kualiatif, Anti HCV Rapid Kualitatif",345000.0,1,345000.0
"2022-06","Hematologi Rutin, HBsAg Rapid, Urine Lengkap ",345000.0,1,345000.0
"2022-03","Hematologi Rutin, Urine Lengkap , Antigen SARS Cov-19 Nasal",345000.0,1,345000.0
"2022-11","Antigen SARS-CoV-2 , Anti HIV Rapid Kualitatif, HBsAg Rapid",345000.0,1,345000.0
"2023-04","Hematologi Lengkap, SGOT, SGPT, Ureum, Asam Urat, Kreatinin ( eGFR )",345000.0,1,345000.0
"2023-01","Kolesterol Total, Asam Urat, HbA1C",345000.0,1,345000.0
"2023-05",Anti HCV,345000.0,1,345000.0
"2021-06","Hematologi Rutin, Widal",344000.0,1,344000.0
"2021-09","SGOT, SGPT, Total Protein, Albumin",344000.0,1,344000.0
"2022-01","SGOT, SGPT, Total Protein, Albumin",344000.0,1,344000.0
"2022-05","SGOT, SGPT, Kolesterol Total, Kolesterol HDL, Kolesterol LDL, Trigliserida, Glukosa Darah Puasa",343000.0,1,343000.0
"2023-03",Pewarnaan BTA 3x,342000.0,1,342000.0
"2023-03",Pewarnaan BTA III,342000.0,1,342000.0
"2022-01","Hematologi Lengkap, HBsAg Rapid, Urine Lengkap ",341000.0,1,341000.0
"2023-01","Hematologi Rutin, Ureum, Kreatinin, Urine Lengkap ",341000.0,1,341000.0
"2023-02","Bilirubin Bayi, TSHS Neonatus",340000.0,1,340000.0
"2023-03","Hematologi Rutin, Glukosa Darah Puasa, Thorax PA",340000.0,1,340000.0
"2023-03","Glukosa Darah Puasa, HbA1C, Urine Lengkap ",336000.0,1,336000.0
"2021-08","Asam Urat, HbA1C",335000.0,1,335000.0
"2021-09","Albumin, Ureum, Kreatinin, Urine Lengkap ",335000.0,1,335000.0
"2021-11","Hematologi Lengkap, Glukosa Darah Puasa, HbA1C, Urine Lengkap ",334600.0,1,334600.0
"2022-12","Kolesterol Total, Ureum, Glukosa Darah Sewaktu, Urine Lengkap , Kreatinin ( eGFR )",331000.0,1,331000.0
"2022-06","Hematologi Lengkap, Urine Lengkap ",330000.0,1,330000.0
"2022-04","Hematologi Lengkap, Urine Lengkap ",330000.0,1,330000.0
"2022-03","Hematologi Lengkap, Ureum, Glukosa Darah Sewaktu, Kreatinin",330000.0,1,330000.0
"2022-09","Hematologi Rutin, HbA1C",330000.0,1,330000.0
"2023-05","Hematologi Lengkap, Dengue NS 1 Ag",330000.0,1,330000.0
"2023-01","Hematologi Rutin, SGOT, SGPT, Asam Urat",330000.0,1,330000.0
"2023-02","Hematologi Rutin, Ureum, Kreatinin, Asam Urat",330000.0,1,330000.0
"2021-07","Hematologi Lengkap, Antigen SARS-CoV-2 ",327000.0,1,327000.0
"2022-08","Hematologi Rutin, HBsAg Rapid, Urine Lengkap ",326000.0,1,326000.0
"2021-05","Glukosa Darah Sewaktu, HbA1C",325000.0,1,325000.0
"2021-06","Glukosa Darah Puasa, HbA1C",325000.0,1,325000.0
"2021-08","SGOT, SGPT, SARS-CoV2 Antibody (Kuantitatif)",325000.0,1,325000.0
"2022-09","Hematologi Lengkap, Kolesterol Total, Asam Urat, Glukosa Darah Sewaktu",325000.0,1,325000.0
"2022-10","SGOT, SGPT, Ureum, Glukosa Darah Sewaktu, Kreatinin",325000.0,1,325000.0
"2023-01","Hematologi Lengkap, Kolesterol Total, Asam Urat, Glukosa Darah Sewaktu",325000.0,1,325000.0
"2023-02","Asam Urat, Glukosa Darah Sewaktu, HbA1C",325000.0,1,325000.0
"2021-10","SGOT, SGPT, Ureum, Kreatinin, Glukosa Darah Sewaktu",321000.0,1,321000.0
"2021-06","Kolesterol Total, Kolesterol HDL, Kolesterol LDL Direk",320000.0,1,320000.0
"2022-04","SGOT, SGPT, Kolesterol Total",320000.0,1,320000.0
"2023-03","SGOT, SGPT, Bilirubin Total, Bilirubin Direk",320000.0,1,320000.0
"2022-12","Kolesterol Total, Kolesterol HDL, Trigliserida, Ureum, Asam Urat, Glukosa Darah Puasa, HbA1C, Kreatinin ( eGFR )",320000.0,1,320000.0
"2023-02","SGOT, SGPT, Kolesterol Total, Asam Urat, Glukosa Darah Puasa",320000.0,1,320000.0
"2022-12","SGOT, SGPT, Bilirubin Total, Kolesterol HDL, Trigliserida, Glukosa Darah Puasa, Glukosa Darah 2 Jam PP, HbA1C",320000.0,1,320000.0
"2021-10","Hematologi Rutin, HBsAg Rapid, Urine Lengkap ",318000.0,1,318000.0
"2022-01","SGPT, Kolesterol Total, Kolesterol HDL, Kolesterol LDL Direk, Trigliserida",318000.0,1,318000.0
"2021-12","Glukosa Darah Puasa, PCR SARS CoV-2 - Reguler",316000.0,1,316000.0
"2022-06","Hematologi Lengkap, Glukosa Darah Sewaktu, HBsAg Rapid",315000.0,1,315000.0
"2022-03","Hematologi Lengkap, Glukosa Darah Sewaktu, HBsAg Rapid",315000.0,1,315000.0
"2022-08","Hematologi Rutin, Masa Perdarahan (BT), Masa Pembekuan (CT), Glukosa Darah Sewaktu",315000.0,1,315000.0
"2022-10","Glukosa Toleransi Test (GTT 1x), Anti HIV Rapid Kualitatif",315000.0,1,315000.0
"2021-08",CRP Kuantitatif,310000.0,1,310000.0
"2021-08","Antigen SARS-CoV-2 , SARS-CoV2 Antibody (Kuantitatif)",310000.0,1,310000.0
"2022-05","Hematologi Rutin, Glukosa Toleransi Test (GTT 2x)",310000.0,1,310000.0
"2023-05","Hematologi Lengkap, Urine Lengkap , Thorax PA",310000.0,1,310000.0
"2022-03","Hematologi Rutin, SGOT, SGPT, Glukosa Darah Puasa",305000.0,1,305000.0
"2022-03","Kolesterol Total, Trigliserida, Asam Urat, Glukosa Darah Puasa, Glukosa Darah 2 Jam PP",305000.0,1,305000.0
"2022-04","Kolesterol HDL, Kolesterol LDL Direk, Asam Urat",305000.0,1,305000.0
"2022-09","Kolesterol Total, Kolesterol HDL, Kolesterol LDL, Trigliserida",305000.0,1,305000.0
"2023-04","Kolesterol Total, Glukosa Darah Puasa, Glukosa Darah 2 Jam PP, HbA1C",305000.0,1,305000.0
"2023-02","Kolesterol HDL, Kolesterol LDL Direk, Trigliserida",305000.0,1,305000.0
"2021-06","Hematologi Rutin, Antigen SARS-CoV-2 ",304000.0,1,304000.0
"2021-05",Anti HBs,303000.0,1,303000.0
"2021-08","Ureum, Kreatinin, Asam Urat, Urine Lengkap ",303000.0,1,303000.0
"2022-09","Ureum, Kalium (K), Kreatinin",300000.0,1,300000.0
"2022-08","Hematologi Rutin, Bilirubin Direk, Bilirubin Bayi",300000.0,1,300000.0
"2022-11",Malaria Antigen,300000.0,1,300000.0
"2022-10","Ureum, Asam Urat, Glukosa Darah Puasa, Glukosa Darah 2 Jam PP, Kreatinin",300000.0,1,300000.0
"2022-10","Glukosa Darah Puasa, Glukosa Darah 2 Jam PP, HbA1C",300000.0,1,300000.0
"2023-06","Hematologi Rutin, SGOT, SGPT, Total Protein, Albumin",300000.0,1,300000.0
"2023-05","Glukosa Darah Sewaktu, Anti HIV Rapid Kualitatif, HBsAg Rapid, Urine Lengkap ",300000.0,1,300000.0
"2023-01","Glukosa Darah Puasa, Glukosa Darah 2 Jam PP, HbA1C",300000.0,1,300000.0
"2023-03","Ureum, Kalium (K), Kreatinin ( eGFR )",300000.0,1,300000.0
"2023-03","Glukosa Darah Puasa, Glukosa Darah 2 Jam PP, HbA1C",300000.0,1,300000.0
"2022-01","Kolesterol Total, Kolesterol HDL, Kolesterol LDL Direk, Trigliserida, Glukosa Darah Puasa",296250.0,1,296250.0
"2022-06","Kolesterol Total, Kolesterol HDL, Kolesterol LDL Direk",295000.0,1,295000.0
"2022-11","Hematologi Lengkap, Masa Perdarahan (BT), Masa Pembekuan (CT)",295000.0,1,295000.0
"2023-03","SGOT, SGPT, Bilirubin Total, Kolesterol Total",295000.0,1,295000.0
"2023-05",Ferritin,295000.0,1,295000.0
"2023-02","Kolesterol Total, Ureum, Glukosa Darah Puasa, Glukosa Darah 2 Jam PP, Kreatinin ( eGFR )",295000.0,1,295000.0
"2022-10","Total Protein-Alb-Glob, Urine Lengkap ",291000.0,1,291000.0
"2022-10","Ureum, Asam Urat, Urine Lengkap , Kreatinin",291000.0,1,291000.0
"2023-01","Ureum, Asam Urat, Urine Lengkap , Kreatinin ( eGFR )",291000.0,1,291000.0
"2022-07",Anti HBs,290000.0,1,290000.0
"2022-04","Hematologi Lengkap, Glukosa Darah Sewaktu, Urine Lengkap ",290000.0,1,290000.0
"2022-07","Kolesterol LDL Direk, Trigliserida, Asam Urat",290000.0,1,290000.0
"2023-05","Ureum, HbA1C, Kreatinin ( eGFR )",290000.0,1,290000.0
"2021-05","Hematologi Lengkap, Ureum, Kreatinin",288000.0,1,288000.0
"2021-09","Hematologi Lengkap, Ureum, Kreatinin",288000.0,1,288000.0
"2021-12","Hematologi Lengkap, Ureum, Kreatinin",288000.0,1,288000.0
"2022-06",TSH Neonatus,285500.0,1,285500.0
"2022-05","Hematologi Lengkap, Ureum, Kreatinin",285000.0,1,285000.0
"2022-04","Hematologi Lengkap, Ureum, Kreatinin",285000.0,1,285000.0
"2022-06","Hematologi Lengkap, SGPT, Kreatinin",285000.0,1,285000.0
"2022-05","Hematologi Lengkap, SGPT, Kreatinin",285000.0,1,285000.0
"2022-07","Hematologi Lengkap, Ureum, Kreatinin",285000.0,1,285000.0
"2023-02","Kolesterol LDL Direk, Trigliserida, Asam Urat",285000.0,1,285000.0
"2021-11","Hematologi Lengkap, Glukosa Darah Sewaktu, Antigen SARS-CoV-2 ",284000.0,1,284000.0
"2022-04","Hematologi Lengkap, Widal",283500.0,1,283500.0
"2022-02","Kolesterol Total, Kolesterol HDL, Kolesterol LDL, Trigliserida",283200.0,1,283200.0
"2021-11","SGOT, SGPT, Ureum, Kreatinin",280000.0,1,280000.0
"2022-05","SGOT, SGPT, Ureum, Kreatinin",280000.0,1,280000.0
"2022-03",CD 4,280000.0,1,280000.0
"2022-04","SGOT, SGPT, Kolesterol Total, Asam Urat",280000.0,1,280000.0
"2022-07","Hematologi Rutin, SGPT, Bilirubin Total",280000.0,1,280000.0
"2023-01","SGOT, SGPT, Ureum, Kreatinin ( eGFR )",280000.0,1,280000.0
"2023-01","Asam Urat, HbA1C",280000.0,1,280000.0
"2021-09","Hematologi Lengkap, Kolesterol Total, Glukosa Darah Puasa",278000.0,1,278000.0
"2022-05","Kolesterol Total, HbA1C",275000.0,1,275000.0
"2023-03","Ureum, Kalsium (Ca), Kreatinin ( eGFR )",275000.0,1,275000.0
"2021-07","Antibody IgG & IgM SARS-CoV-2, Antigen SARS-CoV-2 ",274000.0,1,274000.0
"2021-11","SGOT, SGPT, Kolesterol Total, Trigliserida",273000.0,1,273000.0
"2022-09","SGOT, SGPT, Gamma GT",271000.0,1,271000.0
"2022-12","Hematologi Lengkap, Glukosa Darah Sewaktu, Urine Lengkap ",271000.0,1,271000.0
"2021-05","Kolesterol Total, Trigliserida, Asam Urat, Glukosa Darah Sewaktu",270000.0,1,270000.0
"2021-07","SGOT, SGPT, Asam Urat, Glukosa Darah Puasa",270000.0,1,270000.0
"2022-10","Hematologi Rutin, Masa Perdarahan (BT), Masa Pembekuan (CT)",270000.0,1,270000.0
"2023-05","SGOT, SGPT, HbA1C",270000.0,1,270000.0
"2023-03",Vert. Lumbosacral AP/Lat,270000.0,1,270000.0
"2023-03","Antigen SARS-CoV-2 , Thorax PA",270000.0,1,270000.0
"2023-04","Hematologi Rutin, SGPT, Kolesterol LDL Direk, Kreatinin",270000.0,1,270000.0
"2023-01","Hematologi Lengkap, Retikulosit (Hema)",267000.0,1,267000.0
"2023-05","Kolesterol Total, Kolesterol HDL, Kolesterol LDL, Trigliserida, Glukosa Darah Puasa",267000.0,1,267000.0
"2022-01","Kolesterol Total, Kolesterol HDL, Kolesterol LDL Direk, Trigliserida",265500.0,1,265500.0
"2021-05",HbA1C,265000.0,1,265000.0
"2021-08",HbA1C,265000.0,1,265000.0
"2021-09",HbA1C,265000.0,1,265000.0
"2022-01","Hematologi Rutin, SGOT, SGPT",265000.0,1,265000.0
"2022-03","Hematologi Rutin, Glukosa Darah Sewaktu, Urine Lengkap ",265000.0,1,265000.0
"2022-04","Hematologi Rutin, Glukosa Darah Sewaktu, Urine Lengkap ",265000.0,1,265000.0
"2023-04","Hematologi Lengkap, Kolesterol Total, Trigliserida, Glukosa Darah Puasa, Urine Lengkap ",263900.0,1,263900.0
"2022-01","Hematologi Rutin, Glukosa Darah Sewaktu, Antigen SARS-CoV-2 ",261000.0,1,261000.0
"2022-05","Hematologi Rutin, Ureum, Kreatinin",260000.0,1,260000.0
"2022-06","Kolesterol LDL Direk, Trigliserida, Glukosa Darah 2 Jam PP",260000.0,1,260000.0
